card_id,total_txn,fraud_txn,fraud_rate,avg_amount,card4,card6
10491-390.0-150.0,5,0,0.0,199.8,mastercard,debit
10492-111.0-150.0,12,0,0.0,255.42,mastercard,credit
10493-455.0-150.0,140,2,0.014286,104.84,mastercard,debit
10495-310.0-150.0,5,0,0.0,210.0,mastercard,debit
10496-555.0-150.0,26,0,0.0,58.67,visa,debit
10497-555.0-147.0,25,0,0.0,45.28,mastercard,credit
10498-555.0-150.0,4,0,0.0,51.0,visa,debit
10499-555.0-188.0,4,0,0.0,67.74,mastercard,credit
1050-555.0-141.0,1,0,0.0,34.0,mastercard,credit
10500-369.0-150.0,1,0,0.0,47.95,mastercard,debit
10501-577.0-150.0,35,1,0.028571,92.08,mastercard,debit
10502-351.0-106.0,2,0,0.0,45.53,visa,credit
10503-555.0-150.0,1,0,0.0,125.0,visa,debit
10505-567.0-150.0,193,3,0.015544,279.57,mastercard,debit
10506-225.0-150.0,1,0,0.0,39.95,mastercard,debit
10507-555.0-150.0,1,0,0.0,5.0,visa,debit
10509-194.0-150.0,139,0,0.0,80.89,mastercard,debit
1051-399.0-150.0,1,0,0.0,100.0,american express,credit
10511-555.0-102.0,1,0,0.0,54.39,visa,credit
10512-555.0-159.0,3,0,0.0,9.12,visa,debit
10513-567.0-150.0,8,0,0.0,72.37,visa,debit
10514-460.0-150.0,1,0,0.0,117.0,mastercard,debit
10515-NA-150.0,11,0,0.0,37.4,visa,debit
10516-399.0-150.0,7,0,0.0,107.86,american express,credit
10517-399.0-150.0,4,0,0.0,93.75,american express,credit
10518-310.0-150.0,10,0,0.0,86.6,mastercard,debit
10519-555.0-150.0,1,0,0.0,56.5,visa,debit
1052-555.0-121.0,3,0,0.0,42.88,visa,credit
10520-543.0-150.0,2,0,0.0,34.0,mastercard,debit
10521-480.0-150.0,3,0,0.0,172.97,mastercard,debit
10521-512.0-150.0,7,0,0.0,83.84,mastercard,debit
10523-390.0-150.0,1,0,0.0,50.0,mastercard,debit
10524-555.0-150.0,3,0,0.0,102.33,visa,debit
10525-555.0-134.0,1,0,0.0,32.22,visa,credit
10526-555.0-150.0,3,0,0.0,76.5,visa,debit
10527-555.0-150.0,4,0,0.0,213.5,visa,debit
10528-555.0-119.0,1,0,0.0,34.74,visa,credit
10529-410.0-150.0,1,0,0.0,117.0,visa,debit
1053-555.0-150.0,1,0,0.0,25.0,visa,debit
10530-555.0-150.0,1,0,0.0,150.0,visa,debit
10531-556.0-150.0,1,0,0.0,25.95,visa,debit
10532-534.0-150.0,49,0,0.0,75.65,mastercard,debit
10533-555.0-150.0,7,0,0.0,123.0,visa,credit
10534-517.0-150.0,1,0,0.0,34.0,mastercard,debit
10535-310.0-150.0,2,0,0.0,74.99,mastercard,debit
10536-420.0-150.0,2,0,0.0,91.47,mastercard,debit
10537-555.0-150.0,31,0,0.0,133.29,visa,debit
10538-555.0-150.0,1,0,0.0,125.0,visa,debit
10539-555.0-102.0,4,0,0.0,20.97,visa,credit
1054-553.0-150.0,1,0,0.0,50.0,visa,debit
10540-555.0-150.0,2,0,0.0,23.97,visa,debit
10541-555.0-197.0,3,0,0.0,72.57,visa,credit
10542-463.0-144.0,17,3,0.176471,72.14,visa,debit
10543-154.0-150.0,1,0,0.0,75.0,visa,debit
10544-285.0-150.0,2,0,0.0,33.88,visa,debit
10545-489.0-150.0,7,0,0.0,323.7,mastercard,credit
10546-310.0-150.0,1,0,0.0,275.99,mastercard,debit
10547-115.0-150.0,4,0,0.0,77.36,visa,debit
10548-480.0-150.0,7,0,0.0,170.0,mastercard,debit
10548-512.0-150.0,1,0,0.0,171.0,mastercard,debit
10549-399.0-150.0,47,3,0.06383,327.66,american express,credit
1055-268.0-150.0,2,0,0.0,46.5,visa,debit
10550-321.0-150.0,2,0,0.0,162.25,visa,debit
10551-555.0-150.0,1,0,0.0,30.95,visa,debit
10552-303.0-150.0,9,0,0.0,115.32,visa,debit
10553-500.0-185.0,27,8,0.296296,57.26,mastercard,credit
10555-399.0-150.0,12,0,0.0,120.42,american express,credit
10556-512.0-150.0,1,0,0.0,117.0,mastercard,credit
10557-555.0-231.0,1,0,0.0,43.26,visa,credit
1056-543.0-150.0,8,0,0.0,111.61,mastercard,debit
10560-555.0-150.0,1,0,0.0,117.0,visa,credit
10561-170.0-150.0,1,0,0.0,75.0,mastercard,credit
10562-540.0-106.0,2,0,0.0,47.22,visa,debit
10564-555.0-150.0,5,0,0.0,100.3,visa,debit
10565-360.0-150.0,41,0,0.0,62.35,mastercard,debit
10567-555.0-150.0,1,0,0.0,398.9,visa,credit
10568-204.0-185.0,922,190,0.206074,38.89,visa,credit
10568-NA-NA,3,0,0.0,33.18,,
1057-310.0-150.0,7,0,0.0,70.52,mastercard,debit
10570-555.0-147.0,11,0,0.0,41.49,mastercard,credit
10571-467.0-150.0,1,0,0.0,162.34,visa,debit
10572-555.0-150.0,6,0,0.0,61.96,visa,debit
10573-399.0-150.0,3,0,0.0,200.0,american express,credit
10574-555.0-146.0,1,0,0.0,32.63,visa,credit
10575-555.0-111.0,1,1,1.0,257.48,mastercard,credit
10576-555.0-150.0,5,0,0.0,93.77,visa,debit
10577-532.0-150.0,2,0,0.0,167.98,mastercard,debit
10578-583.0-150.0,17,1,0.058824,184.76,visa,credit
10579-555.0-150.0,39,0,0.0,167.15,visa,debit
1058-555.0-188.0,4,0,0.0,26.67,visa,debit
10580-555.0-150.0,1,0,0.0,55.99,visa,debit
10581-275.0-150.0,11,0,0.0,75.27,mastercard,debit
10582-321.0-150.0,4,2,0.5,79.5,visa,debit
10583-210.0-150.0,2,0,0.0,248.0,visa,credit
10585-555.0-150.0,33,0,0.0,114.82,visa,debit
10586-298.0-150.0,7,6,0.857143,78.71,visa,debit
10587-302.0-150.0,4,0,0.0,219.6,visa,debit
10588-555.0-150.0,2,0,0.0,109.47,visa,debit
1059-555.0-150.0,1,0,0.0,175.95,visa,credit
1059-NA-NA,1,0,0.0,175.95,,
10591-201.0-150.0,3,0,0.0,558.98,visa,debit
10592-555.0-150.0,1,0,0.0,171.0,visa,debit
10593-517.0-150.0,1,0,0.0,54.5,mastercard,debit
10594-221.0-150.0,130,5,0.038462,104.36,visa,debit
10595-420.0-150.0,8,0,0.0,110.2,mastercard,debit
10595-NA-150.0,7,0,0.0,70.39,mastercard,credit
10596-555.0-150.0,3,0,0.0,58.0,visa,credit
10597-302.0-150.0,1,0,0.0,117.0,visa,debit
10598-399.0-150.0,1,0,0.0,100.0,american express,credit
10599-399.0-150.0,1,0,0.0,100.0,american express,credit
1060-512.0-150.0,1,0,0.0,387.95,visa,credit
10600-555.0-150.0,1,0,0.0,59.0,visa,debit
10601-352.0-159.0,3,0,0.0,25.0,mastercard,credit
10603-555.0-117.0,2,0,0.0,150.0,american express,charge card
10604-555.0-150.0,1,0,0.0,39.0,visa,debit
10605-555.0-150.0,48,1,0.020833,120.04,mastercard,debit
10606-111.0-150.0,2,0,0.0,65.0,mastercard,debit
10608-555.0-146.0,3,0,0.0,46.76,visa,credit
10611-555.0-150.0,3,0,0.0,156.5,visa,credit
10612-555.0-150.0,7,0,0.0,67.76,visa,debit
10613-250.0-150.0,105,2,0.019048,104.64,visa,debit
10614-555.0-150.0,2,0,0.0,832.95,visa,debit
10615-275.0-150.0,9,0,0.0,74.11,mastercard,debit
10616-583.0-150.0,5155,201,0.038991,257.13,visa,credit
10616-NA-NA,17,1,0.058824,213.2,,
10617-399.0-150.0,1,0,0.0,25.0,american express,credit
10618-399.0-150.0,1,0,0.0,150.0,american express,credit
10619-555.0-150.0,2,0,0.0,272.26,visa,credit
1062-555.0-150.0,2,0,0.0,58.47,visa,credit
10620-555.0-150.0,6,0,0.0,45.92,visa,debit
10621-216.0-150.0,1,0,0.0,100.0,mastercard,credit
10622-520.0-150.0,11,0,0.0,147.73,american express,credit
10623-347.0-150.0,5,0,0.0,88.35,visa,debit
10624-360.0-150.0,7,0,0.0,111.71,mastercard,debit
10625-583.0-150.0,11,0,0.0,98.4,mastercard,credit
10626-555.0-150.0,43,0,0.0,121.13,visa,debit
10628-555.0-212.0,1,0,0.0,20.18,mastercard,credit
10629-275.0-150.0,7,0,0.0,51.29,mastercard,debit
1063-555.0-146.0,1,0,0.0,66.16,mastercard,credit
10630-399.0-150.0,13,1,0.076923,148.08,american express,credit
10631-360.0-150.0,48,3,0.0625,66.54,mastercard,debit
10633-420.0-150.0,3,0,0.0,91.67,mastercard,credit
10635-170.0-150.0,5,0,0.0,69.15,visa,credit
10636-500.0-185.0,32,2,0.0625,33.36,mastercard,credit
10637-512.0-150.0,1,0,0.0,226.0,visa,debit
10638-520.0-150.0,7,0,0.0,128.57,american express,credit
1064-407.0-185.0,12,4,0.333333,46.39,visa,credit
10640-268.0-150.0,209,0,0.0,75.84,visa,debit
10641-546.0-147.0,3,0,0.0,20.0,mastercard,credit
10643-206.0-150.0,7,0,0.0,51.98,visa,debit
10644-583.0-150.0,2,0,0.0,275.0,visa,credit
10645-555.0-146.0,67,0,0.0,35.17,visa,credit
10646-NA-150.0,1,0,0.0,100.0,visa,debit
10648-111.0-150.0,2,0,0.0,44.0,visa,debit
10649-463.0-144.0,5,0,0.0,115.0,visa,credit
10652-321.0-150.0,97,0,0.0,183.57,visa,debit
10652-NA-NA,4,0,0.0,37.95,,
10653-555.0-210.0,2,0,0.0,67.01,visa,credit
10655-396.0-150.0,60,0,0.0,177.23,mastercard,debit
10656-555.0-150.0,1,0,0.0,54.5,visa,debit
10657-512.0-150.0,3,0,0.0,42.64,mastercard,debit
10658-555.0-150.0,1,0,0.0,117.0,visa,credit
10659-399.0-150.0,4,0,0.0,112.5,american express,credit
1066-390.0-150.0,15,0,0.0,54.0,mastercard,debit
10660-555.0-150.0,1,0,0.0,107.95,visa,credit
10661-127.0-150.0,17,1,0.058824,113.43,mastercard,debit
10662-373.0-150.0,16,0,0.0,194.97,visa,debit
10664-103.0-185.0,1,0,0.0,128.03,visa,credit
10665-555.0-106.0,2,0,0.0,106.79,mastercard,debit
10666-512.0-150.0,9,0,0.0,144.54,mastercard,credit
10667-321.0-150.0,17,0,0.0,48.95,visa,debit
1067-519.0-150.0,2,0,0.0,134.48,mastercard,debit
10670-501.0-150.0,1,0,0.0,125.0,visa,credit
10671-225.0-150.0,1,0,0.0,511.95,mastercard,debit
10672-553.0-150.0,78,0,0.0,103.35,visa,debit
10675-NA-150.0,5,0,0.0,192.0,visa,debit
10676-555.0-150.0,14,0,0.0,65.32,visa,debit
10677-399.0-150.0,7,0,0.0,167.86,american express,credit
10678-555.0-222.0,1,0,0.0,50.0,visa,debit
10679-554.0-150.0,1,0,0.0,102.0,mastercard,credit
1068-555.0-150.0,2,1,0.5,104.5,mastercard,debit
10680-373.0-150.0,222,1,0.004505,140.84,visa,debit
10682-514.0-150.0,244,32,0.131148,192.5,mastercard,debit
10682-NA-NA,1,0,0.0,29.5,,
10683-420.0-150.0,4,0,0.0,112.47,mastercard,debit
10684-493.0-150.0,9,0,0.0,726.45,mastercard,credit
10685-555.0-150.0,2,0,0.0,230.04,visa,credit
10686-225.0-150.0,32,2,0.0625,79.24,mastercard,debit
10688-583.0-150.0,1,0,0.0,335.0,visa,credit
10689-399.0-150.0,4,0,0.0,100.0,american express,credit
10691-555.0-150.0,24,0,0.0,59.62,visa,debit
10691-NA-NA,1,0,0.0,10.95,,
10694-399.0-150.0,6,0,0.0,204.17,american express,credit
10697-555.0-150.0,21,0,0.0,54.95,visa,debit
10698-399.0-150.0,11,0,0.0,288.64,american express,credit
10699-343.0-150.0,5,0,0.0,94.19,visa,debit
1070-369.0-150.0,23,0,0.0,60.73,mastercard,debit
10700-555.0-150.0,4,0,0.0,100.0,visa,credit
10703-554.0-150.0,4,0,0.0,160.19,mastercard,credit
10704-555.0-150.0,1,0,0.0,59.0,visa,debit
10705-489.0-150.0,4,0,0.0,192.08,mastercard,credit
10706-555.0-150.0,20,0,0.0,214.95,visa,debit
10708-555.0-150.0,16,0,0.0,99.67,mastercard,debit
10709-399.0-150.0,1,0,0.0,50.0,american express,credit
10713-555.0-150.0,10,0,0.0,86.2,visa,debit
10714-555.0-150.0,3,0,0.0,150.0,visa,credit
10715-543.0-150.0,10,0,0.0,55.3,mastercard,debit
10716-224.0-106.0,24,3,0.125,48.08,mastercard,credit
10717-321.0-150.0,5,0,0.0,117.0,visa,debit
10718-321.0-150.0,2,0,0.0,68.95,visa,debit
10719-543.0-150.0,40,0,0.0,116.0,mastercard,debit
1072-555.0-150.0,3,0,0.0,15.95,visa,debit
10721-555.0-150.0,5,2,0.4,147.8,visa,debit
10723-225.0-150.0,41,0,0.0,240.87,mastercard,debit
10724-NA-150.0,8,0,0.0,181.12,visa,debit
10725-123.0-144.0,7,0,0.0,25.08,visa,credit
10726-555.0-150.0,79,1,0.012658,114.08,visa,debit
10727-399.0-150.0,12,0,0.0,61.25,american express,credit
10729-127.0-150.0,3,0,0.0,63.97,mastercard,debit
1073-310.0-150.0,1,0,0.0,80.0,mastercard,debit
10730-305.0-106.0,5,0,0.0,12.74,mastercard,credit
10731-555.0-150.0,7,0,0.0,120.99,visa,debit
10732-555.0-150.0,1,1,1.0,64.95,visa,debit
10733-543.0-150.0,10,0,0.0,67.97,mastercard,debit
10734-254.0-150.0,19,0,0.0,122.23,visa,credit
10734-NA-NA,1,0,0.0,59.0,,
10736-130.0-185.0,41,18,0.439024,66.52,visa,credit
10736-296.0-185.0,23,7,0.304348,61.58,visa,credit
10736-NA-NA,1,0,0.0,27.54,,
10737-399.0-150.0,20,0,0.0,167.5,american express,credit
10738-555.0-150.0,2,0,0.0,200.0,visa,credit
10739-555.0-150.0,2,0,0.0,37.0,visa,debit
1074-555.0-102.0,2,0,0.0,63.73,visa,debit
10740-170.0-150.0,224,1,0.004464,294.02,mastercard,credit
10740-NA-NA,1,0,0.0,834.95,,
10741-555.0-150.0,57,0,0.0,142.11,visa,debit
10743-418.0-150.0,46,0,0.0,207.25,visa,credit
10744-399.0-150.0,5,0,0.0,200.0,american express,credit
10745-321.0-150.0,5,0,0.0,145.96,visa,debit
10747-555.0-119.0,4,0,0.0,13.58,mastercard,credit
10748-455.0-150.0,213,5,0.023474,88.25,visa,debit
10749-181.0-150.0,5,0,0.0,105.0,visa,credit
1075-NA-150.0,2,0,0.0,100.0,visa,credit
10750-382.0-150.0,72,3,0.041667,116.07,visa,debit
10752-555.0-150.0,33,0,0.0,109.35,visa,debit
10753-555.0-119.0,1,0,0.0,3.5,mastercard,credit
10754-399.0-150.0,11,0,0.0,90.0,american express,credit
10755-555.0-144.0,4,1,0.25,408.34,mastercard,credit
10756-390.0-150.0,15,0,0.0,110.82,mastercard,debit
10757-490.0-150.0,8,2,0.25,337.87,mastercard,credit
10759-321.0-150.0,1,0,0.0,107.95,visa,debit
1076-555.0-106.0,3,0,0.0,41.37,visa,debit
10760-583.0-150.0,1,0,0.0,59.0,visa,credit
10762-570.0-150.0,1,0,0.0,209.95,visa,credit
10763-390.0-150.0,31,0,0.0,108.0,mastercard,debit
10764-343.0-150.0,1,0,0.0,311.95,visa,credit
10767-555.0-177.0,1,0,0.0,26.5,mastercard,debit
10769-127.0-150.0,49,0,0.0,77.38,mastercard,debit
10769-NA-NA,1,0,0.0,47.95,,
10770-264.0-150.0,67,2,0.029851,264.7,visa,credit
10771-390.0-150.0,34,1,0.029412,158.32,mastercard,debit
10772-399.0-150.0,8,0,0.0,150.0,american express,credit
10773-310.0-150.0,1,0,0.0,68.95,mastercard,debit
10775-569.0-117.0,18,0,0.0,19.52,visa,debit
10776-512.0-150.0,397,9,0.02267,83.53,visa,debit
10777-555.0-150.0,2,0,0.0,227.4,visa,credit
10778-555.0-150.0,3,0,0.0,133.33,visa,credit
10779-553.0-150.0,1,0,0.0,948.1,visa,credit
1078-512.0-150.0,592,12,0.02027,101.96,visa,debit
10780-529.0-150.0,6,0,0.0,457.48,visa,debit
10781-277.0-227.0,1,0,0.0,75.0,visa,credit
10782-520.0-150.0,2,0,0.0,150.0,american express,credit
10783-321.0-150.0,1,0,0.0,1658.16,visa,debit
10784-555.0-150.0,1,0,0.0,53.95,visa,debit
10785-555.0-150.0,54,0,0.0,217.4,visa,debit
10786-399.0-150.0,7,0,0.0,128.57,american express,credit
10787-555.0-150.0,20,0,0.0,93.86,visa,debit
1079-555.0-102.0,11,0,0.0,44.86,mastercard,debit
10790-555.0-150.0,7,0,0.0,73.24,visa,credit
10791-399.0-150.0,17,0,0.0,166.76,american express,credit
10793-555.0-150.0,1,0,0.0,20.0,visa,credit
10794-555.0-150.0,5,0,0.0,78.96,visa,debit
10795-555.0-150.0,20,0,0.0,138.68,visa,debit
10796-123.0-144.0,2,0,0.0,19.88,visa,credit
10797-225.0-150.0,3,0,0.0,60.33,mastercard,debit
10799-555.0-197.0,1,0,0.0,92.46,visa,debit
1080-555.0-117.0,5,2,0.4,39.78,visa,debit
10800-555.0-150.0,6,0,0.0,142.32,visa,debit
10801-149.0-147.0,11,0,0.0,22.22,mastercard,debit
10804-383.0-150.0,9,0,0.0,97.63,visa,credit
10805-111.0-150.0,4,0,0.0,151.75,visa,debit
10807-583.0-150.0,3,2,0.666667,123.67,visa,credit
10809-420.0-150.0,4,0,0.0,53.38,mastercard,debit
1081-447.0-150.0,3,0,0.0,107.95,visa,debit
10810-NA-150.0,1,0,0.0,59.0,visa,credit
10811-555.0-150.0,5,0,0.0,190.8,visa,debit
10812-512.0-150.0,1,0,0.0,59.0,mastercard,debit
10813-399.0-150.0,1,0,0.0,150.0,american express,credit
10816-555.0-150.0,3,0,0.0,65.65,visa,debit
10817-555.0-100.0,2,0,0.0,9.31,visa,debit
10818-517.0-150.0,17,0,0.0,142.35,mastercard,debit
10819-555.0-185.0,2,0,0.0,84.07,visa,debit
1082-399.0-150.0,2,0,0.0,75.0,american express,credit
10820-399.0-150.0,6,0,0.0,95.83,american express,credit
10821-390.0-150.0,1,0,0.0,25.95,mastercard,debit
10822-310.0-150.0,2,0,0.0,44.5,mastercard,debit
10823-555.0-171.0,3,0,0.0,44.98,mastercard,debit
10824-555.0-150.0,1,0,0.0,59.0,visa,debit
10825-111.0-150.0,88,1,0.011364,325.72,visa,credit
10826-310.0-150.0,1,0,0.0,107.0,mastercard,debit
10827-439.0-144.0,4,0,0.0,144.88,mastercard,credit
10829-555.0-150.0,1,0,0.0,209.95,visa,credit
1083-226.0-150.0,13,1,0.076923,79.77,mastercard,credit
10830-163.0-150.0,1,0,0.0,77.0,mastercard,credit
10831-512.0-150.0,1,0,0.0,100.0,mastercard,debit
10832-555.0-150.0,2,0,0.0,197.0,visa,credit
10833-527.0-150.0,2,0,0.0,107.95,mastercard,credit
10834-390.0-150.0,22,1,0.045455,81.66,mastercard,debit
10835-399.0-150.0,2,0,0.0,125.0,american express,credit
10836-537.0-150.0,176,12,0.068182,91.83,mastercard,debit
10836-NA-NA,2,0,0.0,111.22,,
10837-399.0-150.0,3,0,0.0,116.67,american express,credit
10838-143.0-150.0,257,0,0.0,101.81,visa,debit
10838-NA-NA,2,0,0.0,136.95,,
10839-399.0-150.0,12,0,0.0,104.58,american express,credit
1084-555.0-150.0,1,0,0.0,107.95,visa,credit
10841-321.0-150.0,1,0,0.0,107.95,visa,debit
10842-555.0-150.0,3,2,0.666667,33.33,visa,debit
10844-225.0-150.0,1,0,0.0,184.44,mastercard,credit
10845-555.0-150.0,1,0,0.0,1887.95,visa,credit
10846-275.0-150.0,17,0,0.0,125.35,mastercard,debit
10847-302.0-150.0,97,0,0.0,163.16,visa,credit
10848-555.0-150.0,37,0,0.0,137.57,mastercard,debit
10848-NA-NA,1,0,0.0,82.95,,
1085-500.0-185.0,242,39,0.161157,50.83,mastercard,credit
10851-215.0-150.0,10,0,0.0,89.95,visa,debit
10852-399.0-150.0,1,0,0.0,150.0,american express,credit
10853-555.0-188.0,3,0,0.0,100.0,mastercard,credit
10854-593.0-150.0,366,0,0.0,118.37,visa,debit
10855-555.0-150.0,1,0,0.0,107.95,visa,credit
10856-268.0-150.0,917,0,0.0,89.59,visa,debit
10856-NA-NA,4,0,0.0,68.2,,
10857-122.0-150.0,1,0,0.0,59.0,mastercard,debit
10858-555.0-150.0,2,0,0.0,125.0,visa,credit
10859-231.0-150.0,276,16,0.057971,156.39,mastercard,debit
10861-399.0-150.0,1,0,0.0,125.0,american express,credit
10862-555.0-150.0,1,0,0.0,100.0,visa,credit
10863-555.0-150.0,3,0,0.0,1320.67,visa,debit
10864-555.0-185.0,10,0,0.0,28.62,visa,credit
10865-578.0-150.0,1,0,0.0,117.0,visa,debit
10866-399.0-150.0,17,2,0.117647,168.53,american express,credit
10867-390.0-150.0,1,0,0.0,50.0,mastercard,debit
10868-555.0-150.0,1,0,0.0,59.0,visa,credit
10869-543.0-150.0,1,0,0.0,20.0,mastercard,debit
1087-555.0-150.0,3,0,0.0,133.67,visa,debit
10870-555.0-146.0,3,0,0.0,36.89,visa,debit
10871-390.0-150.0,16,0,0.0,63.09,mastercard,debit
10872-555.0-150.0,8,2,0.25,158.88,visa,debit
10873-138.0-200.0,2,0,0.0,14.71,visa,debit
10874-369.0-150.0,2,0,0.0,85.75,mastercard,debit
10876-104.0-185.0,748,186,0.248663,44.49,visa,credit
10876-NA-NA,2,0,0.0,16.71,,
10877-237.0-150.0,3,0,0.0,162.0,mastercard,debit
10878-399.0-150.0,13,0,0.0,203.08,american express,credit
1088-555.0-106.0,1,0,0.0,29.24,visa,debit
10880-566.0-150.0,5,0,0.0,100.26,visa,debit
10881-555.0-150.0,18,2,0.111111,119.99,visa,debit
10882-543.0-150.0,51,0,0.0,99.15,mastercard,debit
10883-543.0-150.0,10,0,0.0,158.26,mastercard,debit
10884-555.0-150.0,2,0,0.0,103.97,visa,debit
10887-555.0-150.0,1,0,0.0,44.0,visa,debit
10888-376.0-150.0,3,0,0.0,112.67,visa,credit
10889-555.0-150.0,36,0,0.0,100.8,visa,debit
10889-NA-NA,1,0,0.0,107.95,,
1089-527.0-150.0,14,0,0.0,104.21,visa,debit
10890-138.0-200.0,1,0,0.0,29.49,visa,debit
10891-512.0-150.0,4,0,0.0,168.97,visa,debit
10892-NA-150.0,1,0,0.0,59.0,visa,debit
10893-399.0-150.0,21,0,0.0,90.71,american express,credit
10894-399.0-150.0,30,0,0.0,197.83,american express,credit
10895-167.0-150.0,368,2,0.005435,98.4,visa,debit
10895-NA-NA,2,0,0.0,424.98,,
10896-300.0-150.0,2,0,0.0,54.5,visa,credit
10897-399.0-150.0,1,0,0.0,150.0,american express,credit
10899-555.0-134.0,2,0,0.0,20.17,visa,credit
1090-390.0-150.0,1,0,0.0,200.0,mastercard,debit
10900-517.0-150.0,1,0,0.0,107.95,mastercard,debit
10901-555.0-117.0,2,0,0.0,40.02,visa,credit
10903-390.0-150.0,1,0,0.0,1256.48,mastercard,debit
10904-555.0-150.0,1,0,0.0,250.0,visa,credit
10905-555.0-146.0,6,0,0.0,52.78,mastercard,credit
10906-520.0-150.0,1,0,0.0,150.0,american express,credit
10907-555.0-150.0,13,0,0.0,310.3,visa,credit
10908-333.0-150.0,325,1,0.003077,109.3,visa,debit
10909-225.0-150.0,5,0,0.0,139.2,mastercard,debit
1091-555.0-213.0,8,0,0.0,55.6,mastercard,debit
10911-NA-150.0,2,0,0.0,0.62,visa,credit
10912-555.0-150.0,5,0,0.0,152.1,mastercard,credit
10913-555.0-150.0,3,0,0.0,145.73,visa,debit
10914-555.0-102.0,2,0,0.0,35.68,mastercard,debit
10915-399.0-150.0,3,0,0.0,116.67,american express,credit
10916-480.0-150.0,4,0,0.0,25.75,mastercard,debit
10916-512.0-150.0,4,0,0.0,40.62,mastercard,debit
10918-381.0-150.0,1,0,0.0,100.0,visa,credit
10919-520.0-150.0,1,0,0.0,150.0,american express,credit
1092-555.0-150.0,42,0,0.0,122.79,visa,debit
10922-444.0-150.0,26,4,0.153846,88.17,visa,debit
10923-555.0-150.0,17,0,0.0,450.92,visa,credit
10923-NA-NA,1,0,0.0,107.95,,
10924-327.0-150.0,6,1,0.166667,106.99,discover,credit
10924-553.0-150.0,22,0,0.0,327.96,discover,credit
10925-543.0-150.0,215,13,0.060465,177.33,mastercard,debit
10926-555.0-150.0,2,0,0.0,150.0,visa,debit
10928-310.0-150.0,3,0,0.0,46.62,mastercard,debit
10929-555.0-150.0,1,0,0.0,50.0,visa,credit
10930-444.0-150.0,111,0,0.0,91.0,visa,debit
10931-420.0-150.0,2,0,0.0,48.0,mastercard,debit
10932-NA-150.0,1,0,0.0,160.5,visa,debit
10933-555.0-106.0,3,0,0.0,64.71,visa,debit
10934-555.0-150.0,3,0,0.0,243.32,visa,credit
10935-399.0-150.0,3,0,0.0,300.0,american express,credit
10938-105.0-150.0,3,0,0.0,161.3,visa,credit
10939-555.0-150.0,1,0,0.0,114.5,mastercard,credit
10940-492.0-150.0,1,0,0.0,100.0,visa,credit
10941-555.0-150.0,6,0,0.0,71.78,mastercard,credit
10944-555.0-150.0,22,0,0.0,80.31,mastercard,debit
10947-369.0-150.0,31,0,0.0,128.05,mastercard,debit
10948-215.0-150.0,117,0,0.0,104.11,visa,debit
10949-275.0-150.0,1,0,0.0,159.95,mastercard,debit
10951-555.0-119.0,1,0,0.0,91.18,visa,credit
10952-555.0-150.0,3,0,0.0,108.33,visa,credit
10954-555.0-144.0,1,0,0.0,150.0,american express,credit
10955-351.0-106.0,12,0,0.0,62.98,visa,credit
10956-555.0-146.0,8,0,0.0,52.11,visa,credit
10957-543.0-150.0,1,0,0.0,25.0,mastercard,debit
10958-555.0-150.0,15,0,0.0,209.2,visa,debit
10959-545.0-185.0,2,0,0.0,68.86,visa,debit
1096-275.0-150.0,2,0,0.0,451.98,mastercard,debit
10960-567.0-150.0,979,27,0.027579,115.34,mastercard,debit
10960-NA-NA,2,0,0.0,53.72,,
10961-399.0-150.0,2,0,0.0,175.0,american express,credit
10962-260.0-150.0,1,0,0.0,129.0,visa,credit
10963-555.0-150.0,2,0,0.0,550.0,visa,credit
10964-555.0-106.0,12,0,0.0,14.36,mastercard,debit
10965-543.0-150.0,1,0,0.0,100.0,mastercard,debit
10966-555.0-150.0,16,0,0.0,62.11,visa,debit
10967-308.0-150.0,44,0,0.0,88.1,mastercard,debit
10968-517.0-150.0,7,0,0.0,52.96,mastercard,debit
1097-555.0-144.0,12,5,0.416667,95.53,mastercard,credit
10972-111.0-150.0,104,1,0.009615,134.69,mastercard,debit
10975-555.0-150.0,56,0,0.0,110.95,mastercard,debit
10975-NA-NA,1,0,0.0,53.97,,
10976-399.0-150.0,2,0,0.0,125.0,american express,credit
10977-111.0-150.0,2,0,0.0,100.0,visa,debit
10979-555.0-117.0,18,0,0.0,117.89,mastercard,credit
1098-399.0-150.0,6,0,0.0,425.0,american express,credit
10980-567.0-150.0,6,0,0.0,186.91,visa,credit
10981-310.0-150.0,2,0,0.0,113.97,mastercard,debit
10983-555.0-150.0,3,0,0.0,529.51,visa,credit
10985-555.0-150.0,18,1,0.055556,124.54,visa,debit
10987-555.0-213.0,8,0,0.0,83.24,mastercard,credit
10988-408.0-185.0,4,0,0.0,32.34,visa,credit
10989-360.0-150.0,1082,3,0.002773,84.79,visa,debit
10989-NA-NA,3,0,0.0,28.97,,
1099-399.0-150.0,1,0,0.0,250.0,american express,credit
10990-399.0-150.0,10,0,0.0,125.0,american express,credit
10991-369.0-150.0,1,0,0.0,24.5,mastercard,debit
